ts_code,trade_date,turnover_rate,pe,pb,total_mv,circ_mv
000166.SZ,20221202,0.20714639943719648,,,0.322,0.322
000166.SZ,20221205,0.4106611344591041,,,0.322,0.322
000166.SZ,20221206,0.2570407676550218,,,0.322,0.322
000166.SZ,20221207,0.25730959231093264,,,0.322,0.322
000166.SZ,20221208,0.16290901946518221,,,0.322,0.322
000166.SZ,20221209,0.2813053866996424,,,0.322,0.322
000166.SZ,20221212,0.267071649002854,,,0.322,0.322
000166.SZ,20221213,0.14144143973794354,,,0.322,0.322
000166.SZ,20221214,0.15709970715797486,,,0.322,0.322
000166.SZ,20221215,0.12284328287717346,,,0.322,0.322
000166.SZ,20221216,0.14323760076651118,,,0.322,0.322
000166.SZ,20221219,0.23858289163886157,,,0.322,0.322
000166.SZ,20221220,0.14991193464730254,,,0.322,0.322
000166.SZ,20221221,0.08904801528808859,,,0.322,0.322
000166.SZ,20221222,0.11036718477751442,,,0.322,0.322
000166.SZ,20221223,0.08473286947679559,,,0.322,0.322
000166.SZ,20221226,0.10685330337739268,,,0.322,0.322
000166.SZ,20221227,0.09193104778826539,,,0.322,0.322
000166.SZ,20221228,0.08826183374127153,,,0.322,0.322
000166.SZ,20221229,0.12745900323977424,,,0.322,0.322
000166.SZ,20221230,0.13683744753376823,,,0.322,0.322
000166.SZ,20230103,0.20631079810211447,,,0.322,0.322
000166.SZ,20230104,0.14654990693975642,,,0.322,0.322
000166.SZ,20230105,0.1807681425972474,,,0.322,0.322
000166.SZ,20230106,0.14539839525483528,,,0.322,0.322
000166.SZ,20230109,0.1977451555677239,,,0.322,0.322
000166.SZ,20230110,0.16496639493713716,,,0.322,0.322
000166.SZ,20230111,0.11425867027949539,,,0.322,0.322
000166.SZ,20230112,0.14807032977823734,,,0.322,0.322
000166.SZ,20230113,0.24751358475252885,,,0.322,0.322
000166.SZ,20230116,0.6702805083635952,,,0.322,0.322
000166.SZ,20230117,0.3514904186060259,,,0.322,0.322
000166.SZ,20230118,0.23436551154320592,,,0.322,0.322
000166.SZ,20230119,0.32183785340614873,,,0.322,0.322
000166.SZ,20230120,0.32725713233728204,,,0.322,0.322
000166.SZ,20230130,0.31449225884380794,,,0.322,0.322
000166.SZ,20230131,0.2476626029198552,,,0.322,0.322
000166.SZ,20230201,0.29915147706542095,,,0.322,0.322
000166.SZ,20230202,0.7111624857285285,,,0.322,0.322
000166.SZ,20230203,0.3382069235507598,,,0.322,0.322
000166.SZ,20230206,0.17517001701564888,,,0.322,0.322
000166.SZ,20230207,0.20044699401077373,,,0.322,0.322
000166.SZ,20230208,0.18000218247227856,,,0.322,0.322
000166.SZ,20230209,0.17460212210116813,,,0.322,0.322
000166.SZ,20230210,0.1389612736952507,,,0.322,0.322
000166.SZ,20230213,0.16741547670068882,,,0.322,0.322
000166.SZ,20230214,0.14684992681085113,,,0.322,0.322
000166.SZ,20230215,0.13161478276968558,,,0.322,0.322
000166.SZ,20230216,0.35105490145247903,,,0.322,0.322
000166.SZ,20230217,0.20647411814405503,,,0.322,0.322
000166.SZ,20230220,0.39814235260768777,,,0.322,0.322
000166.SZ,20230221,0.24717415596165493,,,0.322,0.322
000166.SZ,20230222,0.18819018096783457,,,0.322,0.322
000166.SZ,20230223,0.23849961417038995,,,0.322,0.322
000166.SZ,20230224,0.16720027409033725,,,0.322,0.322
000166.SZ,20230227,0.14060803937394706,,,0.322,0.322
000166.SZ,20230228,0.16548207891252073,,,0.322,0.322
000166.SZ,20230301,0.2730385348649943,,,0.322,0.322
000166.SZ,20230302,0.24289004561764446,,,0.322,0.322
000166.SZ,20230303,0.2651661316609164,,,0.322,0.322
000166.SZ,20230306,0.21846521274027664,,,0.322,0.322
000166.SZ,20230307,0.29160416527806915,,,0.322,0.322
000166.SZ,20230308,0.1642899601985601,,,0.322,0.322
000166.SZ,20230309,0.13316845092141788,,,0.322,0.322
000166.SZ,20230310,0.18584115907728163,,,0.322,0.322
000166.SZ,20230313,0.19430494901222484,,,0.322,0.322
000166.SZ,20230314,0.18074592432663208,,,0.322,0.322
000166.SZ,20230315,0.13001686001183255,,,0.322,0.322
000166.SZ,20230316,0.12264642465082902,,,0.322,0.322
000166.SZ,20230317,0.23933029882006318,,,0.322,0.322
000166.SZ,20230320,0.20917617402174837,,,0.322,0.322
000166.SZ,20230321,0.1333374464512987,,,0.322,0.322
000166.SZ,20230322,0.1583538568695251,,,0.322,0.322
000166.SZ,20230323,0.2073910755353505,,,0.322,0.322
000166.SZ,20230324,0.1746915853633761,,,0.322,0.322
000166.SZ,20230327,0.1657851872430419,,,0.322,0.322
000166.SZ,20230328,0.13016525249987854,,,0.322,0.322
000166.SZ,20230329,0.12687529772049974,,,0.322,0.322
000166.SZ,20230330,0.18384724345914522,,,0.322,0.322
000166.SZ,20230331,0.14584367034269077,,,0.322,0.322
000166.SZ,20230403,0.39016756431115796,,,0.322,0.322
000166.SZ,20230404,0.2772946893262654,,,0.322,0.322
000166.SZ,20230406,0.17418774048246058,,,0.322,0.322
000166.SZ,20230407,0.20180990985594724,,,0.322,0.322
000166.SZ,20230410,0.21226177129830184,,,0.322,0.322
000166.SZ,20230411,0.31618491210717237,,,0.322,0.322
000166.SZ,20230412,0.21180495442457248,,,0.322,0.322
000166.SZ,20230413,0.18183066138878132,,,0.322,0.322
000166.SZ,20230414,0.16501289932620214,,,0.322,0.322
000166.SZ,20230417,1.273928716023053,,,0.322,0.322
000166.SZ,20230418,0.5999137632194053,,,0.322,0.322
000166.SZ,20230419,0.5304870767880254,,,0.322,0.322
000166.SZ,20230420,0.4223745295160055,,,0.322,0.322
000166.SZ,20230421,0.5046600833310478,,,0.322,0.322
000166.SZ,20230424,0.35188679752373764,,,0.322,0.322
000166.SZ,20230425,0.3509182459977419,,,0.322,0.322
000166.SZ,20230426,0.33405886960685627,,,0.322,0.322
000166.SZ,20230427,0.4594375424887373,,,0.322,0.322
000166.SZ,20230428,0.4766367825397838,,,0.322,0.322
000166.SZ,20230504,0.6760540149536876,,,0.322,0.322
000166.SZ,20230505,1.0223071252380054,,,0.322,0.322
000166.SZ,20230508,0.9947727950230628,,,0.322,0.322
000166.SZ,20230509,1.719745384763718,,,0.322,0.322
000166.SZ,20230510,1.0390364446499687,,,0.322,0.322
000166.SZ,20230511,0.5500264771585407,,,0.322,0.322
000166.SZ,20230512,0.38051056848903647,,,0.322,0.322
000166.SZ,20230515,0.7070713464119291,,,0.322,0.322
000166.SZ,20230516,0.35861748691417833,,,0.322,0.322
000166.SZ,20230517,0.2972065774283543,,,0.322,0.322
000166.SZ,20230518,0.2591381333516193,,,0.322,0.322
000166.SZ,20230519,0.2441462853642376,,,0.322,0.322
000166.SZ,20230522,0.19755936432099092,,,0.322,0.322
000166.SZ,20230523,0.2680287829913436,,,0.322,0.322
000166.SZ,20230524,0.4062992135748021,,,0.322,0.322
000166.SZ,20230525,0.2917233061503979,,,0.322,0.322
000166.SZ,20230526,0.26452678949754865,,,0.322,0.322
000166.SZ,20230529,0.23696304791898745,,,0.322,0.322
000166.SZ,20230530,0.19464969829570267,,,0.322,0.322
000166.SZ,20230531,0.2013590702161941,,,0.322,0.322
000166.SZ,20230601,0.22888342062474293,,,0.322,0.322
000166.SZ,20230602,0.18217194503028777,,,0.322,0.322
000166.SZ,20230605,0.17262462945478071,,,0.322,0.322
000166.SZ,20230606,0.2287147312783398,,,0.322,0.322
000166.SZ,20230607,0.15190520683639178,,,0.322,0.322
000166.SZ,20230608,0.16553519508972567,,,0.322,0.322
000166.SZ,20230609,0.15632745030322706,,,0.322,0.322
000166.SZ,20230612,0.20097341215764092,,,0.322,0.322
000166.SZ,20230613,0.12097526635508203,,,0.322,0.322
000166.SZ,20230614,0.1553886784485114,,,0.322,0.322
000166.SZ,20230615,0.21680943905491973,,,0.322,0.322
000166.SZ,20230616,0.23726022782739115,,,0.322,0.322
000166.SZ,20230619,0.13854008947840984,,,0.322,0.322
000166.SZ,20230620,0.14969576911210103,,,0.322,0.322
000166.SZ,20230621,0.150344829272802,,,0.322,0.322
000166.SZ,20230626,0.24923285822867958,,,0.322,0.322
000166.SZ,20230627,0.11348662198450771,,,0.322,0.322
000166.SZ,20230628,0.16256384862474244,,,0.322,0.322
000166.SZ,20230629,0.149315112050349,,,0.322,0.322
000166.SZ,20230630,0.18880706523873492,,,0.322,0.322
000166.SZ,20230703,0.16449836464822012,,,0.322,0.322
000166.SZ,20230704,0.1190331711811728,,,0.322,0.322
000166.SZ,20230705,0.11909585448269303,,,0.322,0.322
000166.SZ,20230706,0.11342066828845115,,,0.322,0.322
000166.SZ,20230707,0.10636345418761373,,,0.322,0.322
000166.SZ,20230710,0.22079107118513114,,,0.322,0.322
000166.SZ,20230711,0.11851900037341055,,,0.322,0.322
000166.SZ,20230712,0.12150354379002347,,,0.322,0.322
000166.SZ,20230713,0.18610997042086735,,,0.322,0.322
000166.SZ,20230714,0.12121768823285008,,,0.322,0.322
000166.SZ,20230717,0.11327515126262977,,,0.322,0.322
000166.SZ,20230718,0.10489098678163522,,,0.322,0.322
000166.SZ,20230719,0.19226590904939359,,,0.322,0.322
000166.SZ,20230720,0.1282004864363001,,,0.322,0.322
000166.SZ,20230721,0.10959821162962809,,,0.322,0.322
000166.SZ,20230724,0.182320364142984,,,0.322,0.322
000166.SZ,20230725,0.6788378573194398,,,0.322,0.322
000166.SZ,20230726,0.28783355568812347,,,0.322,0.322
000166.SZ,20230727,0.1911057177284981,,,0.322,0.322
000166.SZ,20230728,1.0491018670440302,,,0.322,0.322
000166.SZ,20230731,0.9799920228252472,,,0.322,0.322
000166.SZ,20230801,0.7362983121404695,,,0.322,0.322
000166.SZ,20230802,0.4343583644575983,,,0.322,0.322
000166.SZ,20230803,0.6525587462394983,,,0.322,0.322
000166.SZ,20230804,1.4007401500825392,,,0.322,0.322
000166.SZ,20230807,0.6328084120775513,,,0.322,0.322
000166.SZ,20230808,0.7422320148135422,,,0.322,0.322
000166.SZ,20230809,0.40354379302316834,,,0.322,0.322
000166.SZ,20230810,0.4387120982619551,,,0.322,0.322
000166.SZ,20230811,0.5755906231935835,,,0.322,0.322
000166.SZ,20230814,0.49348119143979957,,,0.322,0.322
000166.SZ,20230815,0.38652540534623747,,,0.322,0.322
000166.SZ,20230816,0.4071240452388669,,,0.322,0.322
000166.SZ,20230817,0.4423708798835013,,,0.322,0.322
000166.SZ,20230818,0.3253032335684384,,,0.322,0.322
000166.SZ,20230821,0.4699986359960941,,,0.322,0.322
000166.SZ,20230822,0.4634425111248736,,,0.322,0.322
000166.SZ,20230823,0.40636157738051965,,,0.322,0.322
000166.SZ,20230824,0.3151061079045823,,,0.322,0.322
000166.SZ,20230825,0.34076964375892643,,,0.322,0.322
000166.SZ,20230828,1.5869189585365713,,,0.322,0.322
000166.SZ,20230829,1.0016371268453232,,,0.322,0.322
000166.SZ,20230830,0.5841757283472908,,,0.322,0.322
000166.SZ,20230831,0.40619054062745463,,,0.322,0.322
000166.SZ,20230901,0.32731384727970947,,,0.322,0.322
000166.SZ,20230904,0.4034692484399715,,,0.322,0.322
000166.SZ,20230905,0.3961083890781667,,,0.322,0.322
000166.SZ,20230906,0.25420460341412976,,,0.322,0.322
000166.SZ,20230907,0.2633956101705184,,,0.322,0.322
000166.SZ,20230908,0.20433023918350912,,,0.322,0.322
000166.SZ,20230911,0.3651955194350948,,,0.322,0.322
000166.SZ,20230912,0.1803215229645554,,,0.322,0.322
000166.SZ,20230913,0.2641613794854939,,,0.322,0.322
000166.SZ,20230914,0.2567991977660611,,,0.322,0.322
000166.SZ,20230915,0.3233186410153235,,,0.322,0.322
000166.SZ,20230918,0.1943168591057602,,,0.322,0.322
000166.SZ,20230919,0.26622122217503663,,,0.322,0.322
000166.SZ,20230920,0.1736056635042917,,,0.322,0.322
000166.SZ,20230921,0.2566987740228426,,,0.322,0.322
000166.SZ,20230922,0.5185234987678145,,,0.322,0.322
000166.SZ,20230925,0.2439614526049128,,,0.322,0.322
000166.SZ,20230926,0.168343181575793,,,0.322,0.322
000166.SZ,20230927,0.20329990959410094,,,0.322,0.322
000166.SZ,20230928,0.2485190735432743,,,0.322,0.322
000166.SZ,20231009,0.40567017515107273,,,0.322,0.322
000166.SZ,20231010,0.2879826492919588,,,0.322,0.322
000166.SZ,20231011,0.23678867420976057,,,0.322,0.322
000166.SZ,20231012,0.33646456650286133,,,0.322,0.322
000166.SZ,20231013,0.2336736877567971,,,0.322,0.322
000166.SZ,20231016,0.2976471577028863,,,0.322,0.322
000166.SZ,20231017,0.38770335087139335,,,0.322,0.322
000166.SZ,20231018,0.2883651878289936,,,0.322,0.322
000166.SZ,20231019,0.2855115090056932,,,0.322,0.322
000166.SZ,20231020,0.2155896928289058,,,0.322,0.322
000166.SZ,20231023,0.3121814788258659,,,0.322,0.322
000166.SZ,20231024,0.3402063637838185,,,0.322,0.322
000166.SZ,20231025,0.30990900280471856,,,0.322,0.322
000166.SZ,20231026,0.19755155886103237,,,0.322,0.322
000166.SZ,20231027,0.26504359170824177,,,0.322,0.322
000166.SZ,20231030,0.22614598502433822,,,0.322,0.322
000166.SZ,20231031,0.16810980320421912,,,0.322,0.322
000166.SZ,20231101,0.23754070076777678,,,0.322,0.322
000166.SZ,20231102,0.1872304333261809,,,0.322,0.322
000166.SZ,20231103,0.17769387854680768,,,0.322,0.322
000166.SZ,20231106,0.6619925698059665,,,0.322,0.322
000166.SZ,20231107,0.4761328489100343,,,0.322,0.322
000166.SZ,20231108,0.44223312394322134,,,0.322,0.322
000166.SZ,20231109,0.22726688279893884,,,0.322,0.322
000166.SZ,20231110,0.2272837850143919,,,0.322,0.322
000166.SZ,20231113,0.24422274692225085,,,0.322,0.322
000166.SZ,20231114,0.8158711202807518,,,0.322,0.322
000166.SZ,20231115,0.57619070731019,,,0.322,0.322
000166.SZ,20231116,0.29483124150849266,,,0.322,0.322
000166.SZ,20231117,0.23521707435609968,,,0.322,0.322
000166.SZ,20231120,0.2779595867164103,,,0.322,0.322
000166.SZ,20231121,0.2577871586620731,,,0.322,0.322
000166.SZ,20231122,0.1714710321722584,,,0.322,0.322
000166.SZ,20231123,0.17132942897002051,,,0.322,0.322
000166.SZ,20231124,0.28353225025750733,,,0.322,0.322
000166.SZ,20231127,0.32414861123688227,,,0.322,0.322
000166.SZ,20231128,0.20312686267994376,,,0.322,0.322
000166.SZ,20231129,0.23975451824702998,,,0.322,0.322
000166.SZ,20231130,0.19977934540677195,,,0.322,0.322
000166.SZ,20231201,0.27803306187615623,,,0.322,0.322
000166.SZ,20231204,0.26439716738791347,,,0.322,0.322
000166.SZ,20231205,0.3162441120169544,,,0.322,0.322
000166.SZ,20231206,0.21170108722659117,,,0.322,0.322
000166.SZ,20231207,0.2986459592689828,,,0.322,0.322
000166.SZ,20231208,0.2551033273574608,,,0.322,0.322
000166.SZ,20231211,0.349787856535335,,,0.322,0.322
000166.SZ,20231212,0.19516826217075256,,,0.322,0.322
000166.SZ,20231213,0.18617288446935623,,,0.322,0.322
000166.SZ,20231214,0.15204867376414558,,,0.322,0.322
000166.SZ,20231215,0.1968433564772916,,,0.322,0.322
000166.SZ,20231218,0.21946312238059046,,,0.322,0.322
000166.SZ,20231219,0.18278703213729772,,,0.322,0.322
000166.SZ,20231220,0.23719817020515127,,,0.322,0.322
000166.SZ,20231221,0.23020103906499514,,,0.322,0.322
000166.SZ,20231222,0.3484105855662469,,,0.322,0.322
000166.SZ,20231225,0.14931009330378103,,,0.322,0.322
000166.SZ,20231226,0.13558935049270315,,,0.322,0.322
000166.SZ,20231227,0.16259322448882738,,,0.322,0.322
000166.SZ,20231228,0.28397504481544994,,,0.322,0.322
000166.SZ,20231229,0.2261015751077578,,,0.322,0.322
000333.SZ,20200102,0.5086692418980243,,,2.0769,2.0769
000333.SZ,20200103,0.3967423295417185,,,2.0769,2.0769
000333.SZ,20200106,0.42375002503508763,,,2.0769,2.0769
000333.SZ,20200107,0.33095594985374815,,,2.0769,2.0769
000333.SZ,20200108,0.3720129131486009,,,2.0769,2.0769
000333.SZ,20200109,0.4350883179253468,,,2.0769,2.0769
000333.SZ,20200110,0.4121151534580543,,,2.0769,2.0769
000333.SZ,20200113,0.41036153673944487,,,2.0769,2.0769
000333.SZ,20200114,0.23857284150854116,,,2.0769,2.0769
000333.SZ,20200115,0.31550233107509174,,,2.0769,2.0769
000333.SZ,20200116,0.29335437727814623,,,2.0769,2.0769
000333.SZ,20200117,0.3187807552983667,,,2.0769,2.0769
000333.SZ,20200120,0.2964327824619106,,,2.0769,2.0769
000333.SZ,20200121,0.40584024611799013,,,2.0769,2.0769
000333.SZ,20200122,0.6042944420169217,,,2.0769,2.0769
000333.SZ,20200123,0.8757975613854879,,,1.985,1.985
000333.SZ,20200203,1.035135526529456,,,1.985,1.985
000333.SZ,20200204,0.5933198213170607,,,1.985,1.985
000333.SZ,20200205,0.5123066341627937,,,1.985,1.985
000333.SZ,20200206,0.5779586996905297,,,1.985,1.985
000333.SZ,20200207,0.5051714129871249,,,1.985,1.985
000333.SZ,20200210,0.5080455562142898,,,1.985,1.985
000333.SZ,20200211,0.7239926132326805,,,1.985,1.985
000333.SZ,20200212,0.3435206338357196,,,1.985,1.985
000333.SZ,20200213,0.4680783224548975,,,1.985,1.985
000333.SZ,20200214,0.3079077770099721,,,1.985,1.985
000333.SZ,20200217,0.47650138880802234,,,1.985,1.985
000333.SZ,20200218,0.4867372280648664,,,1.985,1.985
000333.SZ,20200219,0.3477793922212097,,,1.985,1.985
000333.SZ,20200220,0.5427981535526004,,,1.985,1.985
000333.SZ,20200221,0.43634150268304056,,,1.985,1.985
000333.SZ,20200224,0.5975533273098639,,,1.985,1.985
000333.SZ,20200225,0.46222223546262886,,,1.985,1.985
000333.SZ,20200226,0.567393190850524,,,1.985,1.985
000333.SZ,20200227,0.41749278554796926,,,1.985,1.985
000333.SZ,20200228,0.489468204464512,,,1.985,1.985
000333.SZ,20200302,0.4673101638695898,,,1.985,1.985
000333.SZ,20200303,0.38828291949299226,,,1.985,1.985
000333.SZ,20200304,0.35031178155846754,,,1.985,1.985
000333.SZ,20200305,0.8435558364996358,,,1.985,1.985
000333.SZ,20200306,0.41045667992723545,,,1.985,1.985
000333.SZ,20200309,0.5219150902096268,,,1.985,1.985
000333.SZ,20200310,0.5501047060016778,,,1.985,1.985
000333.SZ,20200311,0.28206841316392917,,,1.985,1.985
000333.SZ,20200312,0.5038611616104992,,,1.985,1.985
000333.SZ,20200313,0.6620665761953349,,,1.985,1.985
000333.SZ,20200316,0.5809278630370509,,,1.985,1.985
000333.SZ,20200317,0.6986759902592117,,,1.985,1.985
000333.SZ,20200318,0.8582711509969476,,,1.985,1.985
000333.SZ,20200319,0.8125930710404273,,,1.985,1.985
000333.SZ,20200320,0.5375617113387463,,,1.985,1.985
000333.SZ,20200323,0.6986092979087654,,,1.985,1.985
000333.SZ,20200324,0.6144600416732732,,,1.985,1.985
000333.SZ,20200325,0.5713125219687791,,,1.985,1.985
000333.SZ,20200326,0.340467905197849,,,1.985,1.985
000333.SZ,20200327,0.3809904936564046,,,1.985,1.985
000333.SZ,20200330,0.5426219092213499,,,1.985,1.985
000333.SZ,20200331,0.3298781587212991,,,1.985,1.985
000333.SZ,20200401,0.34326109037753316,,,1.985,1.985
000333.SZ,20200402,0.34436308115188247,,,1.985,1.985
000333.SZ,20200403,0.2875974931247586,,,1.985,1.985
000333.SZ,20200407,0.5865031033598933,,,1.985,1.985
000333.SZ,20200408,0.3577248803835021,,,1.985,1.985
000333.SZ,20200409,0.25101052951613745,,,1.985,1.985
000333.SZ,20200410,0.604040804427344,,,1.985,1.985
000333.SZ,20200413,0.4551091413029274,,,1.985,1.985
000333.SZ,20200414,0.4509739812586953,,,1.985,1.985
000333.SZ,20200415,0.5798095286827504,,,1.985,1.985
000333.SZ,20200416,0.40902033370902946,,,1.985,1.985
000333.SZ,20200417,0.5162267493491208,,,1.985,1.985
000333.SZ,20200420,0.3058671844759949,,,1.985,1.985
000333.SZ,20200421,0.30711965041521827,,,1.985,1.985
000333.SZ,20200422,0.3040801106639029,,,1.985,1.985
000333.SZ,20200423,0.39711668642058984,,,1.985,1.985
000333.SZ,20200424,0.19538423253050974,,,1.985,1.985
000333.SZ,20200427,0.31520670566541154,,,1.985,1.985
