trade_date,group,ret_20d_fwd,factor
2020-03-13,6,-0.03236102701188144,factor_momentum
2020-03-13,7,-0.04408359741837725,factor_momentum
2020-03-13,8,-0.022194549806738045,factor_momentum
2020-03-13,9,0.0465747521122878,factor_momentum
2020-03-13,10,-0.10246638137699557,factor_momentum
2020-03-16,1,-0.024242035114899543,factor_momentum
2020-03-16,2,0.0090374747965961,factor_momentum
2020-03-16,3,-0.017768928522803127,factor_momentum
2020-03-16,4,0.01234068724059364,factor_momentum
2020-03-16,5,0.005700298663684098,factor_momentum
2020-03-16,6,0.03086952148856406,factor_momentum
2020-03-16,7,0.06161257006338215,factor_momentum
2020-03-16,8,0.038260518178512844,factor_momentum
2020-03-16,9,0.07176909432962562,factor_momentum
2020-03-16,10,0.030361667292395457,factor_momentum
2020-03-17,1,-0.03473048921697034,factor_momentum
2020-03-17,2,-0.0201009585586341,factor_momentum
2020-03-17,3,0.03689885294166668,factor_momentum
2020-03-17,4,0.031019971231023662,factor_momentum
2020-03-17,5,0.023839948612420274,factor_momentum
2020-03-17,6,-0.010498871516742678,factor_momentum
2020-03-17,7,0.01282357968931945,factor_momentum
2020-03-17,8,-0.006526683926148219,factor_momentum
2020-03-17,9,0.08112143829459137,factor_momentum
2020-03-17,10,0.08310253515141852,factor_momentum
2020-03-18,1,-0.01327991058425082,factor_momentum
2020-03-18,2,0.017350618251997102,factor_momentum
2020-03-18,3,0.10229816235808287,factor_momentum
2020-03-18,4,0.02167044097971056,factor_momentum
2020-03-18,5,0.03350743577190355,factor_momentum
2020-03-18,6,0.006077779977048702,factor_momentum
2020-03-18,7,-0.0025695752236167754,factor_momentum
2020-03-18,8,0.0066908743648195785,factor_momentum
2020-03-18,9,0.12855788415941174,factor_momentum
2020-03-18,10,0.09364225019963697,factor_momentum
2020-03-19,1,0.027175201867133424,factor_momentum
2020-03-19,2,0.11031298926048194,factor_momentum
2020-03-19,3,0.06304460202884482,factor_momentum
2020-03-19,4,0.08589420777983552,factor_momentum
2020-03-19,5,-0.008957773659981128,factor_momentum
2020-03-19,6,0.03303098847435348,factor_momentum
2020-03-19,7,0.06809249400831503,factor_momentum
2020-03-19,8,0.029366490638946773,factor_momentum
2020-03-19,9,0.0668392694493077,factor_momentum
2020-03-19,10,0.08737759356261894,factor_momentum
2020-03-20,1,-0.014306647835686479,factor_momentum
2020-03-20,2,0.10034435349945073,factor_momentum
2020-03-20,3,0.09208699307015385,factor_momentum
2020-03-20,4,0.02962147465588656,factor_momentum
2020-03-20,5,0.0122236443008798,factor_momentum
2020-03-20,6,0.008378239195072221,factor_momentum
2020-03-20,7,-0.0009364968677160277,factor_momentum
2020-03-20,8,-0.013170080828690362,factor_momentum
2020-03-20,9,0.13953845128227113,factor_momentum
2020-03-20,10,0.0698152438539787,factor_momentum
2020-03-23,1,0.05454851864043266,factor_momentum
2020-03-23,2,0.09665375362075844,factor_momentum
2020-03-23,3,0.08156678831508535,factor_momentum
2020-03-23,4,0.0765221946845086,factor_momentum
2020-03-23,5,0.04470548751812585,factor_momentum
2020-03-23,6,0.025135555697384803,factor_momentum
2020-03-23,7,0.01423719173401645,factor_momentum
2020-03-23,8,0.02407774302429952,factor_momentum
2020-03-23,9,0.13129466462605213,factor_momentum
2020-03-23,10,0.1245863378174269,factor_momentum
2020-03-24,1,0.04537505863719382,factor_momentum
2020-03-24,2,0.0745420072333349,factor_momentum
2020-03-24,3,0.040433697931550175,factor_momentum
2020-03-24,4,0.06710675514186114,factor_momentum
2020-03-24,5,0.03373752454177462,factor_momentum
2020-03-24,6,-0.011494414288423498,factor_momentum
2020-03-24,7,0.02775660038728615,factor_momentum
2020-03-24,8,-0.0060150931825964996,factor_momentum
2020-03-24,9,0.11008184839141127,factor_momentum
2020-03-24,10,0.11820013855642016,factor_momentum
2020-03-25,1,-0.029531485558526537,factor_momentum
2020-03-25,2,0.06113874056764964,factor_momentum
2020-03-25,3,0.0608623760419542,factor_momentum
2020-03-25,4,-0.02652343242692002,factor_momentum
2020-03-25,5,0.00700174348321105,factor_momentum
2020-03-25,6,0.027030897047729464,factor_momentum
2020-03-25,7,-0.03147407066642395,factor_momentum
2020-03-25,8,0.029227001765309263,factor_momentum
2020-03-25,9,-0.0266495591061499,factor_momentum
2020-03-25,10,0.11985444530617713,factor_momentum
2020-03-26,1,-0.011665625033753199,factor_momentum
2020-03-26,2,0.03199867976163092,factor_momentum
2020-03-26,3,0.054852495000533755,factor_momentum
2020-03-26,4,-0.01524359471895908,factor_momentum
2020-03-26,5,0.00021197919455395123,factor_momentum
2020-03-26,6,0.01729900432769942,factor_momentum
2020-03-26,7,0.008677018120751327,factor_momentum
2020-03-26,8,-0.0006144965880540392,factor_momentum
2020-03-26,9,0.029226744961153902,factor_momentum
2020-03-26,10,0.057275791498384666,factor_momentum
2020-03-27,1,-0.004544877675428123,factor_momentum
2020-03-27,2,0.04709493635216056,factor_momentum
2020-03-27,3,-0.007217567792697424,factor_momentum
2020-03-27,4,0.03698721089679659,factor_momentum
2020-03-27,5,-0.022629187834151375,factor_momentum
2020-03-27,6,-0.0022436932163597796,factor_momentum
2020-03-27,7,-0.005376012681188924,factor_momentum
2020-03-27,8,0.0080429806509728,factor_momentum
2020-03-27,9,-0.007260931388376499,factor_momentum
2020-03-27,10,0.11403060276318759,factor_momentum
2020-03-30,1,0.0590350832468202,factor_momentum
2020-03-30,2,0.047864984547085536,factor_momentum
2020-03-30,3,-0.031634215941969676,factor_momentum
2020-03-30,4,0.053336374209597734,factor_momentum
2020-03-30,5,-0.014156947795271302,factor_momentum
2020-03-30,6,0.00513200159653482,factor_momentum
2020-03-30,7,0.03628120234730362,factor_momentum
2020-03-30,8,0.05219183119522108,factor_momentum
2020-03-30,9,-0.027336421710071224,factor_momentum
2020-03-30,10,0.1276358178624463,factor_momentum
2020-03-31,1,0.09368137593091794,factor_momentum
2020-03-31,2,0.027227366522384923,factor_momentum
2020-03-31,3,0.02556499853932427,factor_momentum
